403100		0,040000
404100		0,039000
405100		0,039000
406100		0,040000
407100		0,040000
408100		0,042000
409100		0,040000
410100		0,043000
411100		0,040000
412100		0,040000
413100		0,040000
414100		0,040000
415100		0,040000
416100		0,041000
417100		0,041000
418100		0,042000
419100		0,041000
420100		0,046000
421100		0,042000
422100		0,042000
423100		0,043000
424100		0,042000
425100		0,043000
426100		0,043000
427100		0,043000
428100		0,042000
429100		0,042000
430100		0,043000
431100		0,042000
432100		0,043000
433100		0,043000
434100		0,042000
435100		0,043000
436100		0,044000
437100		0,045000
438100		0,045000
439100		0,044000
440100		0,044000
441100		0,044000
442100		0,045000
443100		0,045000
444100		0,044000
445100		0,044000
446100		0,044000
447100		0,046000
448100		0,045000
449100		0,044000
450100		0,045000
451100		0,044000
452100		0,044000
453100		0,044000
454100		0,044000
455100		0,043000
456100		0,043000
457100		0,045000
458100		0,045000
459100		0,046000
460100		0,045000
461100		0,046000
462100		0,046000
463100		0,048000
464100		0,045000
465100		0,046000
466100		0,046000
467100		0,045000
468100		0,047000
469100		0,046000
470100		0,047000
471100		0,047000
472100		0,046000
473100		0,046000
474100		0,047000
475100		0,047000
476100		0,060000
477100		0,046000
478100		0,047000
479100		0,047000
480100		0,047000
481100		0,047000
482100		0,046000
483100		0,048000
484100		0,048000
485100		0,048000
486100		0,047000
487100		0,048000
488100		0,048000
489100		0,047000
490100		0,047000
491100		0,048000
492100		0,048000
493100		0,050000
494100		0,047000
495100		0,048000
496100		0,049000
497100		0,051000
498100		0,048000
499100		0,049000
500100		0,049000
501100		0,049000
502100		0,049000
503100		0,050000
504100		0,049000
505100		0,050000
506100		0,049000
507100		0,049000
508100		0,050000
509100		0,050000
510100		0,050000
511100		0,050000
512100		0,050000
513100		0,051000
514100		0,049000
515100		0,050000
516100		0,050000
517100		0,051000
518100		0,051000
519100		0,050000
520100		0,051000
521100		0,049000
522100		0,051000
523100		0,051000
524100		0,051000
525100		0,050000
526100		0,052000
527100		0,062000
528100		0,052000
529100		0,053000
530100		0,052000
531100		0,052000
532100		0,052000
533100		0,052000
534100		0,053000
535100		0,052000
536100		0,053000
537100		0,053000
538100		0,054000
539100		0,052000
540100		0,052000
541100		0,053000
542100		0,054000
543100		0,053000
544100		0,053000
545100		0,054000
546100		0,053000
547100		0,054000
548100		0,054000
549100		0,054000
550100		0,055000
551100		0,053000
552100		0,053000
553100		0,054000
554100		0,054000
555100		0,055000
556100		0,054000
557100		0,055000
558100		0,056000
559100		0,055000
560100		0,056000
561100		0,055000
562100		0,054000
563100		0,055000
564100		0,055000
565100		0,056000
566100		0,057000
567100		0,057000
568100		0,055000
569100		0,055000
570100		0,056000
571100		0,056000
572100		0,056000
573100		0,069000
574100		0,056000
575100		0,055000
576100		0,056000
577100		0,057000
578100		0,056000
579100		0,057000
580100		0,057000
581100		0,056000
582100		0,057000
583100		0,057000
584100		0,056000
585100		0,057000
586100		0,058000
587100		0,058000
588100		0,057000
589100		0,060000
590100		0,059000
591100		0,057000
592100		0,057000
593100		0,057000
594100		0,058000
595100		0,059000
596100		0,059000
597100		0,059000
598100		0,059000
599100		0,060000
600100		0,061000
601100		0,062000
602100		0,061000
603100		0,060000
604100		0,061000
605100		0,059000
606100		0,059000
607100		0,062000
608100		0,062000
609100		0,061000
610100		0,061000
611100		0,061000
612100		0,060000
613100		0,061000
614100		0,060000
615100		0,060000
616100		0,063000
617100		0,061000
618100		0,062000
619100		0,060000
620100		0,061000
621100		0,060000
622100		0,062000
623100		0,062000
624100		0,060000
625100		0,061000
626100		0,061000
627100		0,063000
628100		0,062000
629100		0,063000
630100		0,063000
631100		0,061000
632100		0,062000
633100		0,062000
634100		0,063000
635100		0,062000
636100		0,064000
637100		0,063000
638100		0,061000
639100		0,061000
640100		0,062000
641100		0,062000
642100		0,063000
643100		0,065000
644100		0,064000
645100		0,065000
646100		0,065000
647100		0,064000
648100		0,065000
649100		0,065000
650100		0,066000
651100		0,063000
652100		0,063000
653100		0,065000
654100		0,063000
655100		0,066000
656100		0,067000
657100		0,067000
658100		0,064000
659100		0,065000
660100		0,064000
661100		0,064000
662100		0,065000
663100		0,066000
664100		0,065000
665100		0,065000
666100		0,064000
667100		0,064000
668100		0,066000
669100		0,065000
670100		0,066000
671100		0,065000
672100		0,066000
673100		0,066000
674100		0,067000
675100		0,066000
676100		0,066000
677100		0,067000
678100		0,067000
679100		0,068000
680100		0,067000
681100		0,069000
682100		0,066000
683100		0,068000
684100		0,067000
685100		0,068000
686100		0,067000
687100		0,069000
688100		0,068000
689100		0,068000
690100		0,068000
691100		0,067000
692100		0,068000
693100		0,081000
694100		0,067000
695100		0,070000
696100		0,068000
697100		0,068000
698100		0,069000
699100		0,070000
700100		0,070000
701100		0,068000
702100		0,069000
703100		0,067000
704100		0,071000
705100		0,069000
706100		0,072000
707100		0,069000
708100		0,067000
709100		0,069000
710100		0,070000
711100		0,070000
712100		0,070000
713100		0,069000
714100		0,070000
715100		0,071000
716100		0,070000
717100		0,071000
718100		0,071000
719100		0,072000
720100		0,070000
721100		0,073000
722100		0,071000
723100		0,072000
724100		0,074000
725100		0,073000
726100		0,072000
727100		0,071000
728100		0,071000
729100		0,086000
730100		0,072000
731100		0,072000
732100		0,073000
733100		0,072000
734100		0,073000
735100		0,073000
736100		0,072000
737100		0,073000
738100		0,072000
739100		0,073000
740100		0,074000
741100		0,075000
742100		0,074000
743100		0,073000
744100		0,075000
745100		0,074000
746100		0,076000
747100		0,076000
748100		0,075000
749100		0,074000
750100		0,076000
751100		0,075000
752100		0,075000
753100		0,074000
754100		0,074000
755100		0,074000
756100		0,075000
757100		0,075000
758100		0,076000
759100		0,073000
760100		0,074000
761100		0,075000
762100		0,074000
763100		0,088000
764100		0,077000
765100		0,077000
766100		0,076000
767100		0,076000
768100		0,075000
769100		0,077000
770100		0,077000
771100		0,076000
772100		0,077000
773100		0,076000
774100		0,076000
775100		0,079000
776100		0,077000
777100		0,076000
778100		0,077000
779100		0,076000
780100		0,078000
781100		0,077000
782100		0,078000
783100		0,076000
784100		0,076000
785100		0,078000
786100		0,078000
787100		0,078000
788100		0,078000
789100		0,077000
790100		0,081000
791100		0,079000
792100		0,078000
793100		0,079000
794100		0,078000
795100		0,091000
796100		0,080000
797100		0,078000
798100		0,079000
799100		0,080000
800100		0,078000
801100		0,079000
802100		0,079000
803100		0,078000
804100		0,078000
805100		0,079000
806100		0,080000
807100		0,082000
808100		0,081000
809100		0,081000
810100		0,081000
811100		0,080000
812100		0,080000
813100		0,080000
814100		0,081000
815100		0,080000
816100		0,080000
817100		0,083000
818100		0,079000
819100		0,081000
820100		0,081000
821100		0,081000
822100		0,082000
823100		0,081000
824100		0,080000
825100		0,081000
826100		0,080000
827100		0,088000
828100		0,082000
829100		0,084000
830100		0,082000
831100		0,082000
832100		0,083000
833100		0,083000
834100		0,082000
835100		0,084000
836100		0,083000
837100		0,083000
838100		0,085000
839100		0,084000
840100		0,085000
841100		0,085000
842100		0,085000
843100		0,089000
844100		0,085000
845100		0,086000
846100		0,085000
847100		0,086000
848100		0,087000
849100		0,086000
850100		0,087000
851100		0,087000
852100		0,084000
853100		0,085000
854100		0,083000
855100		0,084000
856100		0,097000
857100		0,085000
858100		0,084000
859100		0,085000
860100		0,086000
861100		0,084000
862100		0,089000
863100		0,087000
864100		0,085000
865100		0,087000
866100		0,087000
867100		0,087000
868100		0,088000
869100		0,085000
870100		0,086000
871100		0,085000
872100		0,087000
873100		0,087000
874100		0,086000
875100		0,087000
876100		0,086000
877100		0,088000
878100		0,089000
879100		0,089000
880100		0,087000
881100		0,087000
882100		0,087000
883100		0,087000
884100		0,089000
885100		0,103000
886100		0,089000
887100		0,089000
888100		0,089000
889100		0,089000
890100		0,091000
891100		0,090000
892100		0,090000
893100		0,091000
894100		0,091000
895100		0,090000
896100		0,093000
897100		0,091000
898100		0,095000
899100		0,091000
900100		0,089000
901100		0,089000
902100		0,092000
903100		0,091000
904100		0,089000
905100		0,090000
906100		0,091000
907100		0,090000
908100		0,091000
909100		0,092000
910100		0,094000
911100		0,091000
912100		0,092000
913100		0,108000
914100		0,093000
915100		0,091000
916100		0,093000
917100		0,091000
918100		0,091000
919100		0,092000
920100		0,090000
921100		0,091000
922100		0,090000
923100		0,093000
924100		0,093000
925100		0,092000
926100		0,092000
927100		0,093000
928100		0,092000
929100		0,093000
930100		0,091000
931100		0,093000
932100		0,091000
933100		0,096000
934100		0,091000
935100		0,091000
936100		0,091000
937100		0,095000
938100		0,091000
939100		0,091000
940100		0,104000
941100		0,094000
942100		0,094000
943100		0,094000
944100		0,093000
945100		0,093000
946100		0,094000
947100		0,093000
948100		0,094000
949100		0,092000
950100		0,092000
951100		0,095000
952100		0,098000
953100		0,093000
954100		0,094000
955100		0,096000
956100		0,094000
957100		0,095000
958100		0,096000
959100		0,096000
960100		0,096000
961100		0,095000
962100		0,096000
963100		0,096000
964100		0,096000
965100		0,096000
966100		0,094000
967100		0,109000
968100		0,098000
969100		0,095000
970100		0,096000
971100		0,096000
972100		0,096000
973100		0,097000
974100		0,098000
975100		0,096000
976100		0,098000
977100		0,099000
978100		0,099000
979100		0,098000
980100		0,096000
981100		0,099000
982100		0,096000
983100		0,097000
984100		0,099000
985100		0,098000
986100		0,099000
987100		0,099000
988100		0,099000
989100		0,097000
990100		0,098000
991100		0,098000
992100		0,099000
993100		0,105000
994100		0,100000
995100		0,100000
996100		0,099000
997100		0,099000
998100		0,100000
999100		0,098000
